stage,dataset,method,cell,seed,mae,rmse,r2,mae_raw,raw_pvr,proj_pvr,accept_rate,k0_labelfree,n_refine_iters
e4,nasa,no_anchor,B0018,256,1.7988739527479465,2.0840192542794194,0.9270291342550295,3.9305670261383057,65.15151515151516,0.0,15.079365079365079,0.6,14.0
e4,nasa,no_projection,B0018,256,1.7983368325002165,2.0921035481569894,0.9264619013736484,12.492403984069824,94.6969696969697,0.0,10.515873015873016,0.6,14.0
e4,nasa,direct_proj,B0018,256,2.066930371211698,2.325981794078077,0.9091010918038753,12.653326034545898,95.45454545454545,0.0,,,
e1,nasa,direct,B0005,1234,14.25798225402832,16.175921331046435,-1.9040141105651855,14.25798225402832,92.26190476190477,,,,
e2,nasa,coral,B0005,1234,29.629138946533203,31.297963192514622,-9.871583938598633,29.629138946533203,93.45238095238095,,,,
e2,nasa,self_train,B0005,1234,11.24494457244873,12.947603712445453,-0.8605419397354126,11.24494457244873,90.47619047619048,,,,
e2,nasa,dann,B0005,1234,16.8619384765625,17.944061674137057,-2.5735690593719482,16.8619384765625,97.02380952380952,,,,
e3,nasa,hipif,B0005,1234,2.681779086587644,2.8769359308654665,0.9081411440603903,12.68733024597168,89.88095238095238,0.0,8.547008547008547,0.6,14.0
e4,nasa,no_gate,B0005,1234,2.365581168213674,2.643673836588688,0.9224331066770642,3.6590754985809326,39.88095238095239,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0005,1234,2.6530783930739026,2.855510499446449,0.9095042519519178,10.544477462768555,89.28571428571429,0.0,10.256410256410255,0.6,14.0
e4,nasa,no_projection,B0005,1234,2.666645731380972,2.8668587608674367,0.908783533132673,13.374476432800293,90.47619047619048,0.0,8.333333333333332,0.6,14.0
e4,nasa,direct_proj,B0005,1234,2.7353199241432846,2.916114060700428,0.905622239985252,14.25798225402832,92.26190476190477,0.0,,,
e1,nasa,direct,B0006,1234,11.720056533813477,14.727209555579268,-0.3739207983016968,11.720056533813477,80.95238095238095,,,,
e2,nasa,coral,B0006,1234,13.685896873474121,16.289936464863725,-0.6809685230255127,13.685896873474121,100.0,,,,
e2,nasa,self_train,B0006,1234,8.23831558227539,10.316502019978605,0.3258047103881836,8.23831558227539,72.02380952380952,,,,
e2,nasa,dann,B0006,1234,14.744733810424805,16.595481423029263,-0.7446186542510986,14.744733810424805,95.83333333333334,,,,
e3,nasa,hipif,B0006,1234,2.138404434136792,2.4607071941530223,0.9616433492229914,12.026209831237793,88.69047619047619,0.0,4.700854700854701,0.6,14.0
e4,nasa,no_gate,B0006,1234,2.4196486706584954,2.8907172441586098,0.9470663273994976,4.353460311889648,61.30952380952381,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0006,1234,2.3351193145433755,2.7205566394834784,0.9531147383032895,6.399022579193115,68.45238095238095,0.0,7.478632478632479,0.6,14.0
e4,nasa,no_projection,B0006,1234,2.133275486837108,2.454648399811765,0.9618320014573831,12.739931106567383,89.88095238095238,0.0,3.632478632478633,0.6,14.0
e4,nasa,direct_proj,B0006,1234,2.1788717130732884,2.48108737710389,0.9610053596706628,11.720056533813477,80.95238095238095,0.0,,,
e1,nasa,direct,B0007,1234,19.360708236694336,20.59469245756962,-5.588395595550537,19.360708236694336,95.83333333333334,,,,
e2,nasa,coral,B0007,1234,15.291175842285156,17.318119610561162,-3.658761978149414,15.291175842285156,97.61904761904762,,,,
e2,nasa,self_train,B0007,1234,14.799796104431152,15.796563965162447,-2.876093864440918,14.799796104431152,94.64285714285714,,,,
e2,nasa,dann,B0007,1234,17.05185317993164,17.75449282240581,-3.896498203277588,17.05185317993164,98.80952380952381,,,,
e3,nasa,hipif,B0007,1234,2.221777625752513,2.3913403635120347,0.9111716087277034,17.792179107666016,94.64285714285714,0.0,10.897435897435898,0.6,14.0
e4,nasa,no_gate,B0007,1234,2.077706485596782,2.2508364833129595,0.9213032314031879,6.9406208992004395,79.76190476190477,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0007,1234,2.2056469732522905,2.374264589647896,0.9124356680078207,15.46876335144043,94.04761904761905,0.0,11.538461538461538,0.6,14.0
e4,nasa,no_projection,B0007,1234,2.219720552684824,2.392019874422609,0.9111211195227936,18.941417694091797,95.23809523809523,0.0,9.401709401709402,0.6,14.0
e4,nasa,direct_proj,B0007,1234,2.2704103761358816,2.431472564359683,0.9081651004660665,19.360708236694336,95.83333333333334,0.0,,,
e1,nasa,direct,B0018,1234,11.589117050170898,12.682548872306288,-1.7024593353271484,11.589117050170898,90.15151515151516,,,,
e2,nasa,coral,B0018,1234,15.883651733398438,18.063328707470852,-4.482032775878906,15.883651733398438,92.42424242424242,,,,
e2,nasa,self_train,B0018,1234,7.563281536102295,8.297692899746055,-0.15680670738220215,7.563281536102295,88.63636363636364,,,,
e2,nasa,dann,B0018,1234,16.477439880371094,17.03035404753451,-3.8729662895202637,16.477439880371094,96.96969696969697,,,,
e3,nasa,hipif,B0018,1234,1.9402969737420475,2.20862041902112,0.9180425928060307,10.26707649230957,87.12121212121212,0.0,8.928571428571429,0.6,14.0
e4,nasa,no_gate,B0018,1234,2.178058729671646,2.601574634349944,0.886284772723998,2.1192922592163086,0.0,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0018,1234,1.9272033035331462,2.2065158042529784,0.9181987143242278,7.671406269073486,81.81818181818183,0.0,8.73015873015873,0.6,14.0
e4,nasa,no_projection,B0018,1234,1.818970841628246,2.1121069723622425,0.9250489251815217,10.961743354797363,89.39393939393939,0.0,8.531746031746032,0.6,14.0
e4,nasa,direct_proj,B0018,1234,2.11902649082093,2.406090173020819,0.9027320319663865,11.589117050170898,90.15151515151516,0.0,,,
e1,nasa,direct,B0005,2718,19.07712173461914,20.901154175059553,-3.84843111038208,19.07712173461914,92.26190476190477,,,,
e2,nasa,coral,B0005,2718,30.931896209716797,32.45266045948217,-10.688568115234375,30.931896209716797,99.40476190476191,,,,
e2,nasa,self_train,B0005,2718,16.13905906677246,17.92920240356846,-2.567653179168701,16.13905906677246,94.64285714285714,,,,
e2,nasa,dann,B0005,2718,15.291365623474121,17.243946727198757,-2.300152540206909,15.291365623474121,98.80952380952381,,,,
e3,nasa,hipif,B0005,2718,2.679614805411817,2.8775105516079518,0.9081044457976262,16.74056053161621,91.07142857142857,0.0,3.205128205128205,0.6,14.0
e4,nasa,no_gate,B0005,2718,2.8260721726908833,3.047280342499587,0.8969411073304344,5.552093029022217,66.66666666666666,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0005,2718,2.68314949104595,2.8825144762084705,0.9077845593956034,12.195841789245605,89.28571428571429,0.0,4.700854700854701,0.6,14.0
e4,nasa,no_projection,B0005,2718,2.7271416840639193,2.9192151652341765,0.9054214035883965,18.188823699951172,92.26190476190477,0.0,2.564102564102564,0.6,14.0
e4,nasa,direct_proj,B0005,2718,2.8244989843487467,3.0154505260807962,0.8990828292190133,19.07712173461914,92.26190476190477,0.0,,,
e1,nasa,direct,B0006,2718,17.713571548461914,19.952573620758724,-1.5218462944030762,17.713571548461914,97.61904761904762,,,,
e2,nasa,coral,B0006,2718,13.561503410339355,16.032502540006426,-0.6282587051391602,13.561503410339355,100.0,,,,
e2,nasa,self_train,B0006,2718,16.11490821838379,19.154461676058908,-1.3241314888000488,16.11490821838379,91.66666666666666,,,,
e2,nasa,dann,B0006,2718,19.843446731567383,22.482326772152472,-2.20186710357666,19.843446731567383,99.40476190476191,,,,
e3,nasa,hipif,B0006,2718,2.164160859538453,2.4774903940985578,0.9611183435066383,14.756280899047852,94.04761904761905,0.0,4.914529914529915,0.6,14.0
e4,nasa,no_gate,B0006,2718,2.2519714559985275,2.6016826687959598,0.9571225007190256,4.109028339385986,64.28571428571429,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0006,2718,2.3250281800464165,2.6988524611355675,0.9538598409160451,7.2781500816345215,75.59523809523809,0.0,7.6923076923076925,0.6,14.0
e4,nasa,no_projection,B0006,2718,2.196070569315244,2.4922804676195836,0.9606527279320104,16.710988998413086,96.42857142857143,0.0,3.418803418803419,0.6,14.0
e4,nasa,direct_proj,B0006,2718,2.177511470521625,2.4639303079819515,0.961542801853745,17.713571548461914,97.61904761904762,0.0,,,
e1,nasa,direct,B0007,2718,23.157846450805664,24.43679816367495,-8.275934219360352,23.157846450805664,95.83333333333334,,,,
e2,nasa,coral,B0007,2718,15.140877723693848,16.694388464426357,-3.329224109649658,15.140877723693848,94.04761904761905,,,,
e2,nasa,self_train,B0007,2718,20.068174362182617,21.015778199952752,-5.86056661605835,20.068174362182617,100.0,,,,
e2,nasa,dann,B0007,2718,26.07625389099121,26.922516587682928,-10.259013175964355,26.07625389099121,100.0,,,,
e3,nasa,hipif,B0007,2718,2.202120921297961,2.363346487566886,0.9132391489203289,20.124643325805664,95.23809523809523,0.0,4.914529914529915,0.6,14.0
e4,nasa,no_gate,B0007,2718,2.0492019339236776,2.2365837750562845,0.9222967205974856,6.7302117347717285,75.59523809523809,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0007,2718,2.2037324790430013,2.374201998751849,0.9124402847281162,16.655244827270508,94.64285714285714,0.0,5.128205128205128,0.6,14.0
e4,nasa,no_projection,B0007,2718,2.2042329344658746,2.366120321942926,0.9130353688460573,21.74314308166504,95.83333333333334,0.0,3.632478632478633,0.6,14.0
e4,nasa,direct_proj,B0007,2718,2.263633886625732,2.4128002856245465,0.9095701606477188,23.157846450805664,95.83333333333334,0.0,,,
e1,nasa,direct,B0018,2718,17.04498863220215,18.159356749313236,-4.540474891662598,17.04498863220215,90.9090909090909,,,,
e2,nasa,coral,B0018,2718,14.12259578704834,16.61880079292492,-3.6402931213378906,14.12259578704834,81.06060606060606,,,,
e2,nasa,self_train,B0018,2718,15.918441772460938,16.797721635639682,-3.7407474517822266,15.918441772460938,100.0,,,,
e2,nasa,dann,B0018,2718,20.62027931213379,21.37376712567483,-6.675527095794678,20.62027931213379,99.24242424242425,,,,
e3,nasa,hipif,B0018,2718,1.9178719534248918,2.181603509979011,0.9200354142043075,15.010027885437012,90.15151515151516,0.0,3.1746031746031744,0.6,14.0
e4,nasa,no_gate,B0018,2718,2.4575008240939717,2.8567339840253623,0.8628847855833686,2.4328227043151855,0.0,0.0,100.0,0.6,14.0
e4,nasa,no_anchor,B0018,2718,2.101620107885128,2.406742161860395,0.9026793105658385,7.028563499450684,70.45454545454545,0.0,7.738095238095238,0.6,14.0
e4,nasa,no_projection,B0018,2718,1.852035032161073,2.1500343056311237,0.9223329475190978,16.1138916015625,90.9090909090909,0.0,1.7857142857142856,0.6,8.0
e4,nasa,direct_proj,B0018,2718,2.1734962231754613,2.4662394711670492,0.897808086071276,17.04498863220215,90.9090909090909,0.0,,,
e1,calce,direct,CS2_33,42,28.464902877807617,33.27070328781201,-2.234766960144043,28.464902877807617,80.4849884526559,,,,
e2,calce,coral,CS2_33,42,27.579204559326172,33.08862979748481,-2.1994593143463135,27.579204559326172,79.21478060046189,,,,
e2,calce,self_train,CS2_33,42,19.633150100708008,21.5074549325526,-0.35175228118896484,19.633150100708008,72.05542725173211,,,,
e2,calce,dann,CS2_33,42,21.89988136291504,23.98569443642723,-0.6812164783477783,21.89988136291504,72.51732101616628,,,,
e3,calce,hipif,CS2_33,42,3.654093286041594,4.474084307479794,0.9415038399265737,26.614171981811523,80.4849884526559,0.0,18.109743375756313,0.35,14.0
e4,calce,no_gate,CS2_33,42,5.6236575143597705,7.634729257157451,0.8296640517176115,5.77255392074585,18.475750577367204,0.0,100.0,0.35,14.0
e4,calce,no_anchor,CS2_33,42,3.6028710341318844,4.446708075759531,0.9422175077744941,22.982929229736328,80.4849884526559,0.0,17.98456081785938,0.35,14.0
e4,calce,no_projection,CS2_33,42,3.7563747908280174,4.533975156679971,0.9399272790442018,27.826629638671875,80.13856812933025,0.0,18.422699770498642,0.35,14.0
e4,calce,direct_proj,CS2_33,42,3.4388098650939978,4.381511686909104,0.9438994679482896,28.464902877807617,80.4849884526559,0.0,,,
e1,calce,direct,CS2_34,42,31.46162223815918,34.28995516752136,-4.928813457489014,31.46162223815918,94.96774193548387,,,,
e2,calce,coral,CS2_34,42,26.91651725769043,30.51789906081245,-3.6961631774902344,26.91651725769043,94.58064516129032,,,,
e2,calce,self_train,CS2_34,42,18.672016143798828,20.66640168707185,-1.1535930633544922,18.672016143798828,86.96774193548387,,,,
e2,calce,dann,CS2_34,42,21.276330947875977,23.400116018676062,-1.7610223293304443,21.276330947875977,88.12903225806453,,,,
e3,calce,hipif,CS2_34,42,3.4138747486302505,4.030769199540532,0.9180762602499146,28.613422393798828,95.22580645161291,0.0,20.126945126945127,0.35,14.0
e4,calce,no_gate,CS2_34,42,3.802641222953355,4.628603570344113,0.8919726111843957,6.007755756378174,69.16129032258065,0.0,100.0,0.35,14.0
e4,calce,no_anchor,CS2_34,42,3.4167809958862385,4.032419439263621,0.9180091656196858,24.135910034179688,94.83870967741936,0.0,20.27027027027027,0.35,14.0
e4,calce,no_projection,CS2_34,42,3.423947668131712,4.035951712188035,0.9178654599089646,31.099807739257812,94.3225806451613,0.0,20.475020475020475,0.35,14.0
e4,calce,direct_proj,CS2_34,42,3.3987474127705855,4.0176063561174,0.9186104454546324,31.46162223815918,94.96774193548387,0.0,,,
e1,calce,direct,CS2_35,42,23.809097290039062,26.890321985872653,-1.865213394165039,23.809097290039062,80.90128755364807,,,,
e2,calce,coral,CS2_35,42,19.075782775878906,22.641350165232804,-1.0312793254852295,19.075782775878906,63.30472103004292,,,,
e2,calce,self_train,CS2_35,42,20.694135665893555,22.89150355609246,-1.0764124393463135,20.694135665893555,77.25321888412017,,,,
e2,calce,dann,CS2_35,42,17.64858055114746,19.031015078342758,-0.43512213230133057,17.64858055114746,71.99570815450643,,,,
e3,calce,hipif,CS2_35,42,3.34266397481024,3.7586948040760664,0.9440192044005096,20.038827896118164,81.22317596566523,0.0,18.404907975460123,0.35,14.0
e4,calce,no_gate,CS2_35,42,4.265157969697058,5.604800302485021,0.8755241140585066,4.833481311798096,19.84978540772532,0.0,100.0,0.35,14.0
e4,calce,no_anchor,CS2_35,42,3.336733976112916,3.7526421837581716,0.9441993508127053,16.20769500732422,81.22317596566523,0.0,18.341442775544742,0.35,14.0
e4,calce,no_projection,CS2_35,42,3.2589248997605686,3.6481675616063596,0.9472631125505322,23.843008041381836,80.90128755364807,0.0,18.235667442352444,0.35,14.0
e4,calce,direct_proj,CS2_35,42,3.1914620471903272,3.549575038871599,0.9500750472445252,23.809097290039062,80.90128755364807,0.0,,,
e1,calce,direct,CS2_36,42,23.605976104736328,27.141400841674283,-1.3631722927093506,23.605976104736328,76.05344295991779,,,,
e2,calce,coral,CS2_36,42,20.325937271118164,23.839975280748902,-0.8232342004776001,20.325937271118164,64.95375128468653,,,,
e2,calce,self_train,CS2_36,42,14.707772254943848,16.29804627112892,0.14787763357162476,14.707772254943848,61.76772867420349,,,,
e2,calce,dann,CS2_36,42,18.752880096435547,20.431197661679676,-0.3391169309616089,18.752880096435547,73.6896197327852,,,,
e3,calce,hipif,CS2_36,42,3.946516092812655,4.531641457638755,0.934121763775319,22.819133758544922,75.12846865364851,0.0,17.17883055911225,0.35,14.0
e4,calce,no_gate,CS2_36,42,5.963800469360421,7.855857053200825,0.8020215018994732,6.604319095611572,36.99897225077081,0.0,100.0,0.35,14.0
e4,calce,no_anchor,CS2_36,42,3.8778001400530133,4.452175805117158,0.936411952351427,23.019094467163086,75.43679342240493,0.0,17.050789586000853,0.35,14.0
e4,calce,no_projection,CS2_36,42,3.9218172820225417,4.510529789097286,0.9347341510634587,23.32223892211914,75.23124357656732,0.0,17.200170721297482,0.35,14.0
e4,calce,direct_proj,CS2_36,42,3.7995222575532863,4.382898735449908,0.9383754510052785,23.605976104736328,76.05344295991779,0.0,,,
e1,calce,direct,CS2_37,42,23.345417022705078,26.330353902313842,-1.7757861614227295,23.345417022705078,78.88138862102217,,,,
e2,calce,coral,CS2_37,42,19.550479888916016,22.736816610727274,-1.0698168277740479,19.550479888916016,65.47733847637416,,,,
e2,calce,self_train,CS2_37,42,20.261293411254883,22.338991653512544,-0.9980195760726929,20.261293411254883,76.08486017357762,,,,
e2,calce,dann,CS2_37,42,16.69687271118164,17.94499958913085,-0.28931641578674316,16.69687271118164,74.73481195756992,,,,
e3,calce,hipif,CS2_37,42,3.937656101275652,4.329181391257202,0.9249615067145279,19.061656951904297,77.33847637415622,0.0,18.5417568152315,0.35,14.0
e4,calce,no_gate,CS2_37,42,4.750046119115441,6.1386573673547336,0.8491242901129732,5.225985050201416,27.38669238187078,0.0,100.0,0.35,14.0
e4,calce,no_anchor,CS2_37,42,3.416705124175976,3.628894360854463,0.9472744412441327,20.311445236206055,79.55641272902604,0.0,17.373431414971876,0.35,14.0
e4,calce,no_projection,CS2_37,42,3.654434691777053,3.9094205922325393,0.9388076218675471,23.326099395751953,77.82063645130182,0.0,18.17395067070532,0.35,14.0
e4,calce,direct_proj,CS2_37,42,3.574338395455923,3.802078525959389,0.9421218416356999,23.345417022705078,78.88138862102217,0.0,,,
e1,calce,direct,CS2_38,42,23.40740966796875,26.238862499609954,-1.7368824481964111,23.40740966796875,80.66914498141264,,,,
e2,calce,coral,CS2_38,42,19.455032348632812,22.36766912466099,-0.9888753890991211,19.455032348632812,70.53903345724906,,,,
e2,calce,self_train,CS2_38,42,13.16915225982666,14.949327455020239,0.1115981936454773,13.16915225982666,65.05576208178438,,,,
e2,calce,dann,CS2_38,42,17.121530532836914,18.40082090453949,-0.34598588943481445,17.121530532836914,73.69888475836431,,,,
e3,calce,hipif,CS2_38,42,3.8915474927977414,4.211636476415408,0.9294872104067157,19.64523696899414,78.81040892193309,0.0,18.503163866463016,0.35,14.0
e4,calce,no_gate,CS2_38,42,4.7479324297230825,5.973972411066672,0.8581293479445656,5.473135471343994,36.80297397769517,0.0,100.0,0.35,14.0
e4,calce,no_anchor,CS2_38,42,3.7096724428727748,3.963988309181081,0.9375358449722982,20.43090057373047,80.66914498141264,0.0,18.04494872354353,0.35,14.0
e4,calce,no_projection,CS2_38,42,3.738450346001171,3.999588223417617,0.9364088467021917,23.29380226135254,80.85501858736059,0.0,18.088588260964432,0.35,14.0
e4,calce,direct_proj,CS2_38,42,3.656306715537238,3.8963461877241143,0.9396494526961142,23.40740966796875,80.66914498141264,0.0,,,
e1,calce,direct,CS2_33,123,29.06351089477539,33.17544986330724,-2.216271162033081,29.06351089477539,79.67667436489607,,,,
e2,calce,coral,CS2_33,123,26.83727264404297,32.03803662860171,-1.9995136260986328,26.83727264404297,80.36951501154735,,,,
e2,calce,self_train,CS2_33,123,25.67587661743164,28.63391667379842,-1.395965576171875,25.67587661743164,78.40646651270208,,,,
e2,calce,dann,CS2_33,123,26.45838737487793,30.174328696835783,-1.6606900691986084,26.45838737487793,80.4849884526559,,,,
e3,calce,hipif,CS2_33,123,3.789017620768628,4.556168209027392,0.9393377478345054,25.621015548706055,80.13856812933025,0.0,20.070936782808264,0.35,14.0
e4,calce,no_gate,CS2_33,123,5.761098388591483,7.30985358071931,0.8438520139803416,5.716341495513916,11.547344110854503,0.0,100.0,0.35,14.0
e4,calce,no_anchor,CS2_33,123,3.762912918862507,4.538329182848072,0.9398118466571269,22.639446258544922,80.2540415704388,0.0,19.00688504068433,0.35,14.0
e4,calce,no_projection,CS2_33,123,3.54828632068603,4.416311146814942,0.9430047899714484,29.196985244750977,79.33025404157044,0.0,19.278113916127687,0.35,14.0
e4,calce,direct_proj,CS2_33,123,3.6156731846639913,4.4487418191272745,0.9421646409653545,29.06351089477539,79.67667436489607,0.0,,,
e1,calce,direct,CS2_34,123,31.502267837524414,34.35447718331721,-4.951146125793457,31.502267837524414,92.90322580645162,,,,
e2,calce,coral,CS2_34,123,25.690277099609375,29.18736093884164,-3.295597553253174,25.690277099609375,94.70967741935485,,,,
e2,calce,self_train,CS2_34,123,26.991668701171875,29.512806327163933,-3.39192533493042,26.991668701171875,91.61290322580645,,,,
e2,calce,dann,CS2_34,123,27.081836700439453,29.350524835264338,-3.3437585830688477,27.081836700439453,93.6774193548387,,,,
e3,calce,hipif,CS2_34,123,3.4551244587657086,4.074966933976516,0.9162698084556926,24.668909072875977,93.41935483870968,0.0,22.235872235872236,0.35,14.0
e4,calce,no_gate,CS2_34,123,3.794277555186031,4.638787043414414,0.8914967423153868,6.246025562286377,60.38709677419355,0.0,100.0,0.35,14.0
e4,calce,no_anchor,CS2_34,123,3.4459686722565945,4.066906688033271,0.9166007159151421,23.988012313842773,93.93548387096774,0.0,21.334971334971335,0.35,14.0
e4,calce,no_projection,CS2_34,123,3.399080094423555,4.022725660402805,0.9184028973203434,31.830039978027344,93.54838709677419,0.0,21.273546273546273,0.35,14.0
e4,calce,direct_proj,CS2_34,123,3.3957776755423894,4.012707555960177,0.9188088063921843,31.502267837524414,92.90322580645162,0.0,,,
e1,calce,direct,CS2_35,123,24.741512298583984,27.68177450324378,-2.0363569259643555,24.741512298583984,78.64806866952789,,,,
e2,calce,coral,CS2_35,123,19.82206916809082,23.122570343224037,-1.1185426712036133,19.82206916809082,68.6695278969957,,,,
e2,calce,self_train,CS2_35,123,21.762855529785156,23.900840635958158,-1.2635564804077148,21.762855529785156,77.25321888412017,,,,
e2,calce,dann,CS2_35,123,24.80415153503418,27.95680174254335,-2.0969910621643066,24.80415153503418,84.76394849785407,,,,
e3,calce,hipif,CS2_35,123,3.851349123272597,4.6039660048224365,0.9160096955420209,17.535768508911133,75.21459227467811,0.0,19.25111064099852,0.35,14.0
e4,calce,no_gate,CS2_35,123,5.1288343305306405,7.315341785423187,0.7879519988301904,5.467014789581299,13.304721030042918,0.0,100.0,0.35,14.0
e4,calce,no_anchor,CS2_35,123,3.7353354521639806,4.375526530189583,0.9241377739725579,14.121946334838867,79.6137339055794,0.0,19.22995557436006,0.35,14.0
e4,calce,no_projection,CS2_35,123,3.5167379405954966,4.026452386889885,0.9357593280510973,24.13667869567871,77.57510729613733,0.0,18.84916437486778,0.35,14.0
e4,calce,direct_proj,CS2_35,123,3.4162982964763113,3.8764990238194184,0.9404551374558068,24.741512298583984,78.64806866952789,0.0,,,
e1,calce,direct,CS2_36,123,24.663288116455078,27.955490703066165,-1.5070619583129883,24.663288116455078,74.82014388489209,,,,
e2,calce,coral,CS2_36,123,21.187475204467773,24.441748052288784,-0.9164406061172485,21.187475204467773,69.57862281603289,,,,
e2,calce,self_train,CS2_36,123,21.825315475463867,24.155876048205123,-0.8718732595443726,21.825315475463867,73.99794450154162,,,,
e2,calce,dann,CS2_36,123,22.943645477294922,26.40977347979165,-1.2374851703643799,22.943645477294922,76.15621788283659,,,,
e3,calce,hipif,CS2_36,123,4.61592098031082,5.396720780373184,0.9065690471068574,20.299720764160156,73.38129496402878,0.0,18.480580452411438,0.35,14.0
e4,calce,no_gate,CS2_36,123,6.379174346608518,8.568725855254943,0.7644607014313047,7.024410247802734,36.17677286742035,0.0,100.0,0.35,14.0
e4,calce,no_anchor,CS2_36,123,4.170852486908142,4.801474903628875,0.9260428431589526,20.960411071777344,75.33401849948612,0.0,17.41357234314981,0.35,14.0
e4,calce,no_projection,CS2_36,123,4.320711288838417,4.994654227570945,0.9199720417845687,24.39588737487793,74.82014388489209,0.0,18.032437046521554,0.35,14.0
e4,calce,direct_proj,CS2_36,123,4.201307860322778,4.842019290086327,0.9247885587129729,24.663288116455078,74.82014388489209,0.0,,,
e1,calce,direct,CS2_37,123,23.977703094482422,26.83199798230941,-1.8825619220733643,23.977703094482422,77.2420443587271,,,,
e2,calce,coral,CS2_37,123,20.233535766601562,23.213753615768255,-1.157562255859375,20.233535766601562,69.81677917068467,,,,
e2,calce,self_train,CS2_37,123,21.098920822143555,23.13159613485619,-1.142317295074463,21.098920822143555,76.85631629701061,,,,
e2,calce,dann,CS2_37,123,23.154577255249023,26.03628590244296,-1.714130163192749,23.154577255249023,82.16007714561235,,,,
e3,calce,hipif,CS2_37,123,4.196434254662392,4.7189605366949,0.9108409915172246,17.489042282104492,77.43490838958535,0.0,18.736477715274773,0.35,14.0
e4,calce,no_gate,CS2_37,123,5.060168018720028,6.816439158662713,0.8139679959526832,5.19968843460083,13.886210221793634,0.0,100.0,0.35,14.0
e4,calce,no_anchor,CS2_37,123,4.218916714299394,4.7486431575893295,0.9097158300390094,12.84988021850586,78.01350048216008,0.0,18.996105581999135,0.35,14.0
e4,calce,no_projection,CS2_37,123,3.907393947598504,4.294959713334591,0.9261431589813811,23.62398910522461,76.08486017357762,0.0,18.520121159671138,0.35,14.0
e4,calce,direct_proj,CS2_37,123,3.8715442797146946,4.2279376708127065,0.928430218451903,23.977703094482422,77.2420443587271,0.0,,,
e1,calce,direct,CS2_38,123,24.327333450317383,27.069498544761476,-1.9129064083099365,24.327333450317383,79.182156133829,,,,
e2,calce,coral,CS2_38,123,20.07912826538086,22.79653229694431,-1.065873384475708,20.07912826538086,72.58364312267658,,,,
e2,calce,self_train,CS2_38,123,21.368425369262695,23.43175710890964,-1.1826083660125732,21.368425369262695,75.65055762081785,,,,
e2,calce,dann,CS2_38,123,22.738460540771484,25.3454477891556,-1.5536775588989258,22.738460540771484,80.94795539033457,,,,
e3,calce,hipif,CS2_38,123,4.392019075644166,5.020619118893316,0.8997970077137329,16.68760108947754,77.41635687732342,0.0,19.5941523019856,0.35,14.0
e4,calce,no_gate,CS2_38,123,4.234628975861391,5.101568328856521,0.8965397424367945,5.127748966217041,38.10408921933085,0.0,100.0,0.35,14.0
e4,calce,no_anchor,CS2_38,123,4.297986640208671,4.861510380320473,0.9060474494747247,17.14799690246582,78.81040892193309,0.0,19.419594152301986,0.35,14.0
e4,calce,no_projection,CS2_38,123,4.065371880676494,4.473430301831279,0.9204486617390153,23.784622192382812,79.27509293680298,0.0,18.78682085969889,0.35,14.0
e4,calce,direct_proj,CS2_38,123,3.9767935149691453,4.339173563777454,0.9251520028740683,24.327333450317383,79.182156133829,0.0,,,
e1,calce,direct,CS2_33,2024,26.31234359741211,30.07182462423038,-1.642643690109253,26.31234359741211,80.0230946882217,,,,
e2,calce,coral,CS2_33,2024,26.648090362548828,32.11890635603604,-2.0146753787994385,26.648090362548828,81.17782909930716,,,,
e2,calce,self_train,CS2_33,2024,21.646556854248047,24.018377261777335,-0.6858012676239014,21.646556854248047,74.48036951501155,,,,
e2,calce,dann,CS2_33,2024,19.620738983154297,21.00703966131428,-0.28958141803741455,19.620738983154297,71.70900692840647,,,,
e3,calce,hipif,CS2_33,2024,4.079286737909683,4.797119029492586,0.9327518996935018,25.244434356689453,79.79214780600462,0.0,18.819111203838933,0.35,14.0
e4,calce,no_gate,CS2_33,2024,4.925561370214545,6.349648679628088,0.8821801610175725,4.922604084014893,10.046189376443419,0.0,100.0,0.35,14.0
e4,calce,no_anchor,CS2_33,2024,4.539280740508933,5.323768176148399,0.9171757898628112,22.84117889404297,78.63741339491916,0.0,20.30043813895264,0.35,14.0
e4,calce,no_projection,CS2_33,2024,4.192262810200508,4.9142609180057875,0.9294275079253281,26.132192611694336,79.90762124711316,0.0,19.36156895472564,0.35,14.0
e4,calce,direct_proj,CS2_33,2024,4.045199308098983,4.76709146036302,0.9335911438619888,26.31234359741211,80.0230946882217,0.0,,,
e1,calce,direct,CS2_34,2024,28.178630828857422,30.8629724960034,-3.8029651641845703,28.178630828857422,93.80645161290323,,,,
e2,calce,coral,CS2_34,2024,23.118785858154297,26.3016836809571,-2.488197088241577,23.118785858154297,93.80645161290323,,,,
e2,calce,self_train,CS2_34,2024,21.747032165527344,24.09674663190422,-1.9278628826141357,21.747032165527344,89.16129032258064,,,,
e2,calce,dann,CS2_34,2024,18.20598602294922,20.067438486322658,-1.030569314956665,18.20598602294922,83.48387096774194,,,,
