stage,dataset,method,cell,seed,mae,rmse,r2,mae_raw,raw_pvr,proj_pvr,pvr_I1,pvr_I2,pvr_I3,pvr_I4,pvr_all
e5,calce,drop_I2,CS2_33,42,3.583459472878251,4.441815172322886,0.9423445989184248,26.30331039428711,80.36951501154735,0.0,0.0,3.117782909930716,0.0,79.44572748267899,80.83140877598153
e5,calce,drop_I3,CS2_33,42,3.5173475263443037,4.415792881010055,0.9430181662641043,25.81346321105957,79.21478060046189,0.0,0.0,4.965357967667437,0.0,78.29099307159353,80.2540415704388
e5,calce,drop_I4,CS2_33,42,5.6367376926267605,7.499906519512218,0.8356269053159961,5.711050987243652,16.05080831408776,0.0,0.0,7.621247113163972,0.0,15.935334872979215,24.71131639722864
e6,calce,calib_H0,CS2_33,42,23.227111650390054,26.405646745174334,-1.0375705230917611,23.874595642089844,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_33,42,3.63142540096368,4.46490299050014,0.9417436748002289,25.970380783081055,80.0230946882217,0.0,,,,,
e6,calce,calib_H2,CS2_33,42,3.7247660378852805,4.5166075216764,0.9403866211475655,27.12518882751465,80.0230946882217,0.0,,,,,
e5,calce,drop_I1,CS2_34,42,3.4171163759578778,4.031715532021953,0.9180377880909386,28.81606674194336,93.16129032258064,0.0,0.0,5.548387096774193,0.0,92.38709677419354,93.54838709677419
e5,calce,drop_I2,CS2_34,42,3.40479974408814,4.017232015796425,0.9186256116854042,27.472156524658203,91.09677419354838,0.0,0.0,5.67741935483871,0.0,90.32258064516128,91.48387096774194
e5,calce,drop_I3,CS2_34,42,3.40624125353674,4.0239124507942865,0.9183547444258384,28.14179229736328,94.19354838709677,0.0,0.0,5.806451612903226,0.0,93.16129032258064,94.19354838709677
e5,calce,drop_I4,CS2_34,42,3.911778668083855,4.8977686433901795,0.8790431580031753,6.404862880706787,62.83870967741936,0.0,0.0,15.354838709677418,0.0,62.70967741935484,63.61290322580645
e6,calce,calib_H0,CS2_34,42,27.867267772311198,30.236735084212025,-3.6100294148905716,27.94411277770996,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_34,42,3.4190880743545007,4.0330097233718405,0.9179851594716965,27.883787155151367,92.38709677419354,0.0,,,,,
e6,calce,calib_H2,CS2_34,42,3.4347655645397155,4.052773371447587,0.9171793671855204,27.4775447845459,93.93548387096774,0.0,,,,,
e5,calce,drop_I1,CS2_35,42,3.255853258265174,3.638965379616427,0.9475288253345148,19.264915466308594,78.32618025751073,0.0,0.0,6.115879828326181,0.0,77.57510729613733,78.32618025751073
e5,calce,drop_I2,CS2_35,42,3.260242928657734,3.6479111784971896,0.9472705246947608,19.470579147338867,77.57510729613733,0.0,0.0,4.07725321888412,0.0,76.82403433476395,77.6824034334764
e5,calce,drop_I3,CS2_35,42,3.406080685970476,3.864444007141375,0.9408249031584652,19.097537994384766,78.43347639484979,0.0,0.0,15.879828326180256,0.0,77.25321888412017,78.86266094420601
e5,calce,drop_I4,CS2_35,42,4.31664500042612,5.8142640302547495,0.8660463850466504,4.6340155601501465,12.98283261802575,0.0,0.6437768240343348,15.343347639484978,0.0,9.656652360515022,25.321888412017167
e6,calce,calib_H0,CS2_35,42,21.56464180185642,24.087399495909803,-1.2990306984111064,21.664785385131836,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_35,42,3.255869777944059,3.6454930368142078,0.947340408567825,19.13953971862793,77.8969957081545,0.0,,,,,
e6,calce,calib_H2,CS2_35,42,3.343020331245265,3.7562154087446022,0.9440930346803178,20.37200164794922,79.82832618025752,0.0,,,,,
e5,calce,drop_I1,CS2_36,42,3.9244581016944418,4.505908696877634,0.9348678138590312,22.805723190307617,75.12846865364851,0.0,0.0,3.28879753340185,0.0,75.12846865364851,75.43679342240493
e5,calce,drop_I2,CS2_36,42,4.032842146701909,4.632723258602817,0.9311500552082309,21.686967849731445,75.53956834532374,0.0,0.0,4.72764645426516,0.0,74.92291880781089,75.53956834532374
e5,calce,drop_I3,CS2_36,42,4.285220042639511,4.944152078348427,0.9215822237877935,19.7291202545166,74.92291880781089,0.0,0.0,3.802672147995889,0.0,74.10071942446042,74.92291880781089
e5,calce,drop_I4,CS2_36,42,5.672712558188578,7.543924672088387,0.8174316178411017,6.23410701751709,35.66289825282631,0.0,0.0,10.071942446043165,0.0,35.45734840698869,46.45426515930113
e6,calce,calib_H0,CS2_36,42,21.134099959452808,24.03251750539974,-0.8528037253746554,21.276823043823242,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_36,42,3.9202793121161092,4.500668796191955,0.9350192096238769,22.57379722595215,75.12846865364851,0.0,,,,,
e6,calce,calib_H2,CS2_36,42,4.049238471471691,4.651733373105017,0.9305838522875401,21.819061279296875,75.23124357656732,0.0,,,,,
e5,calce,drop_I1,CS2_37,42,3.744516187822477,4.03741346136903,0.9347352028411182,18.88924217224121,75.89199614271939,0.0,0.0,9.35390549662488,0.0,75.02410800385728,76.56702025072323
e5,calce,drop_I2,CS2_37,42,3.6924207995959004,3.968497720139573,0.9369442334747738,18.163606643676758,75.40983606557377,0.0,0.0,7.81099324975892,0.0,74.54194792671167,75.69913211186113
e5,calce,drop_I3,CS2_37,42,3.912697528412461,4.287488020300135,0.9263999044146828,19.98479652404785,76.374156219865,0.0,0.0,3.085824493731919,0.0,75.50626808100289,76.75988428158148
e5,calce,drop_I4,CS2_37,42,4.789585392524051,6.543588244168418,0.8285630363642779,4.81941032409668,5.689488910318226,0.0,0.0,16.200578592092572,0.0,2.1215043394406945,19.18997107039537
e6,calce,calib_H0,CS2_37,42,20.770481612926332,23.320992525588835,-1.1775422925977255,20.89898681640625,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_37,42,3.88605648973805,4.249837116249039,0.9276868784032466,19.8553409576416,77.53134040501446,0.0,,,,,
e6,calce,calib_H2,CS2_37,42,3.658569180512456,3.9183403324979285,0.9385280700627214,20.049753189086914,77.91706846673095,0.0,,,,,
e5,calce,drop_I1,CS2_38,42,3.797837011454783,4.079613116893873,0.933838689570952,20.032238006591797,78.62453531598513,0.0,0.0,4.646840148698884,0.0,77.78810408921933,78.81040892193309
e5,calce,drop_I2,CS2_38,42,3.759837560364065,4.030501716422676,0.9354220342315548,19.951658248901367,78.62453531598513,0.0,0.0,4.182156133828997,0.0,78.15985130111525,78.90334572490706
e5,calce,drop_I3,CS2_38,42,3.8202575007707087,4.110262245720375,0.9328408480605997,20.69876480102539,79.92565055762083,0.0,0.0,4.646840148698884,0.0,79.46096654275094,79.92565055762083
e5,calce,drop_I4,CS2_38,42,5.0183263263564655,6.418748081581874,0.8362177617635621,5.944091796875,39.869888475836426,0.0,0.0,14.312267657992564,0.0,38.940520446096656,42.84386617100372
e6,calce,calib_H0,CS2_38,42,21.343005436957945,23.76777018143221,-1.2456549076637393,21.481861114501953,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_38,42,3.776590250215625,4.051309377314766,0.9347535393352755,20.03860855102539,79.83271375464685,0.0,,,,,
e6,calce,calib_H2,CS2_38,42,3.949263537571744,4.300094646548218,0.9264941051683195,19.238744735717773,78.43866171003717,0.0,,,,,
e5,calce,drop_I1,CS2_33,123,3.8071567443682777,4.569084208472739,0.9389933250009009,26.33298683166504,80.0230946882217,0.0,0.0,4.041570438799076,0.0,79.21478060046189,80.13856812933025
e5,calce,drop_I2,CS2_33,123,4.192184414824744,4.915452398284652,0.9293932826664805,24.804492950439453,77.7136258660508,0.0,0.0,4.272517321016166,0.0,76.78983833718245,78.52193995381063
e5,calce,drop_I3,CS2_33,123,3.6378839938643384,4.454433731136489,0.9420165521886215,26.978145599365234,80.4849884526559,0.0,0.0,2.5404157043879905,1.9630484988452657,77.59815242494227,80.60046189376443
e5,calce,drop_I4,CS2_33,123,6.4399661220814055,8.273797582624557,0.7999544869861395,6.495081901550293,14.087759815242496,0.0,0.0,10.739030023094688,0.3464203233256351,12.933025404157044,24.82678983833718
e6,calce,calib_H0,CS2_33,123,21.401789441699645,24.762709011762514,-0.7919064789396213,22.17205238342285,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_33,123,3.653684315747689,4.468684867171413,0.941644944079749,26.24001693725586,79.33025404157044,0.0,,,,,
e6,calce,calib_H2,CS2_33,123,3.784834103879648,4.553248243004665,0.9394154776051377,26.923219680786133,80.13856812933025,0.0,,,,,
e5,calce,drop_I1,CS2_34,123,3.479718285432141,4.09808708337675,0.9153169927394071,25.722835540771484,92.38709677419354,0.0,0.0,7.741935483870968,0.0,91.87096774193549,92.64516129032258
e5,calce,drop_I2,CS2_34,123,3.5637813631665645,4.1887842293803415,0.9115271767606138,25.235502243041992,91.48387096774194,0.0,0.0,4.774193548387097,0.0,91.09677419354838,91.87096774193549
e5,calce,drop_I3,CS2_34,123,3.4087206100454672,4.024281974174431,0.9183397484653361,28.22397232055664,91.35483870967742,0.0,0.0,3.870967741935484,0.0,91.09677419354838,91.48387096774194
e5,calce,drop_I4,CS2_34,123,3.7483635070034564,4.561094286343256,0.895100840929402,6.350245952606201,68.7741935483871,0.0,0.0,14.580645161290324,0.0,68.64516129032258,69.54838709677419
e6,calce,calib_H0,CS2_34,123,23.6789759545056,26.23427658857003,-2.470340532183458,23.763553619384766,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_34,123,3.45540736695461,4.0780062906750185,0.916144859798119,25.600866317749023,93.03225806451613,0.0,,,,,
e6,calce,calib_H2,CS2_34,123,3.441057121808852,4.062442708404091,0.9167836994025985,25.734251022338867,92.51612903225806,0.0,,,,,
e5,calce,drop_I1,CS2_35,123,3.9230388664628153,4.700676592023161,0.9124440459995374,17.956409454345703,76.82403433476395,0.0,0.0,6.223175965665236,0.0,76.07296137339056,76.82403433476395
e5,calce,drop_I2,CS2_35,123,3.890905053911488,4.6414762414144,0.9146355193100633,17.028709411621094,75.7510729613734,0.0,0.0,8.369098712446352,0.0,74.89270386266095,75.7510729613734
e5,calce,drop_I3,CS2_35,123,3.8281708392614346,4.57488692183749,0.9170673262628103,16.972461700439453,75.7510729613734,0.0,0.0,10.515021459227468,0.0,74.46351931330472,76.50214592274678
e5,calce,drop_I4,CS2_35,123,5.393958999807458,7.602426285774831,0.7709821280379374,5.698500156402588,11.373390557939913,0.0,0.3218884120171674,11.802575107296137,0.0,9.871244635193133,22.21030042918455
e6,calce,calib_H0,CS2_35,123,18.10718947002495,20.311522635903877,-0.6347445623707884,18.50012969970703,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_35,123,3.872019775192905,4.608298075120272,0.9158515609750645,18.05385398864746,77.6824034334764,0.0,,,,,
e6,calce,calib_H2,CS2_35,123,3.959476305815074,4.767019024065839,0.9099551851599783,17.52747344970703,77.03862660944206,0.0,,,,,
e5,calce,drop_I1,CS2_36,123,4.209872755680984,4.865498165101308,0.9240573921125106,22.071727752685547,72.4563206577595,0.0,0.0,2.5693730729701953,0.0,72.3535457348407,72.86742034943474
e5,calce,drop_I2,CS2_36,123,4.859781182812729,5.749320577195947,0.8939614132298612,16.82994270324707,74.40904419321686,0.0,0.0,4.316546762589928,0.0,73.58684480986639,74.61459403905447
e5,calce,drop_I3,CS2_36,123,4.601937973473821,5.3820543281952,0.90707618418238,19.640186309814453,73.17574511819116,0.0,0.0,1.7471736896197325,0.0,72.86742034943474,73.6896197327852
e5,calce,drop_I4,CS2_36,123,6.693702146994563,9.063357248928522,0.7364827326146466,7.216858386993408,34.53237410071942,0.0,0.0,6.166495375128469,0.0,34.326824254881814,41.62384378211716
e6,calce,calib_H0,CS2_36,123,19.80389816308299,22.122372077924897,-0.5699805264414346,19.976173400878906,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_36,123,4.5679488497994925,5.327406270030322,0.908953655074502,20.241825103759766,74.30626927029805,0.0,,,,,
e6,calce,calib_H2,CS2_36,123,4.721347611606423,5.551433679152415,0.9011353137885402,19.337862014770508,72.76464542651593,0.0,,,,,
e5,calce,drop_I1,CS2_37,123,4.449325342909754,5.108049853644708,0.8955321170740791,16.25551986694336,75.12054001928641,0.0,0.0,7.425265188042431,0.0,74.44551591128254,76.08486017357762
e5,calce,drop_I2,CS2_37,123,4.544292364269679,5.284718449434864,0.8881808340809844,16.795835494995117,73.67405978784957,0.0,0.0,4.532304725168756,0.0,73.19189971070395,74.25265188042431
e5,calce,drop_I3,CS2_37,123,4.359710551394568,4.991812781519581,0.9002324938130003,18.17391586303711,75.40983606557377,0.0,0.0,4.339440694310511,0.0,74.92767598842815,76.08486017357762
e5,calce,drop_I4,CS2_37,123,5.386564501738693,7.504243123742412,0.774531263515016,5.5281829833984375,15.043394406943106,0.0,0.0,12.632594021215043,0.0,12.729026036644168,22.372227579556416
e6,calce,calib_H0,CS2_37,123,19.26314675283746,21.589944439165343,-0.8662747857529605,19.434158325195312,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_37,123,4.414637310546618,5.061735491056655,0.897417936116669,17.392723083496094,75.50626808100289,0.0,,,,,
e6,calce,calib_H2,CS2_37,123,4.18410994750929,4.697060799248409,0.9116666090009988,17.258983612060547,76.27772420443587,0.0,,,,,
e5,calce,drop_I1,CS2_38,123,4.414263152857333,5.063231976838395,0.8980888293138272,19.186307907104492,76.48698884758365,0.0,0.0,5.297397769516729,0.0,75.74349442379183,76.76579925650557
e5,calce,drop_I2,CS2_38,123,4.654096796000361,5.491938622072982,0.880100467594135,15.523877143859863,73.3271375464684,0.0,0.0,12.732342007434944,0.0,72.11895910780669,73.51301115241635
e5,calce,drop_I3,CS2_38,123,4.412791150910119,5.091798042328738,0.8969356475162239,15.833990097045898,76.76579925650557,0.0,0.0,11.524163568773234,0.2788104089219331,75.27881040892194,77.23048327137546
e5,calce,drop_I4,CS2_38,123,5.635647992883916,7.426083179195008,0.7807771808171765,6.699795722961426,40.520446096654275,0.0,0.0,12.9182156133829,0.0,40.05576208178439,44.05204460966542
e6,calce,calib_H0,CS2_38,123,19.827354707949784,22.19984054116768,-0.9591417041578065,20.110395431518555,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_38,123,4.525564499300344,5.25529012406575,0.8902108221169514,17.428159713745117,77.88104089219331,0.0,,,,,
e6,calce,calib_H2,CS2_38,123,4.541479348212682,5.2874979291252515,0.8888609807158453,16.30139923095703,75.55762081784387,0.0,,,,,
e5,calce,drop_I1,CS2_33,2024,4.0869268275929045,4.806256655153538,0.932495465276817,26.108427047729492,79.90762124711316,0.0,0.0,4.849884526558892,0.0,78.9838337182448,80.36951501154735
e5,calce,drop_I2,CS2_33,2024,3.6749203545332634,4.48762167595896,0.9411493172879769,26.26810646057129,80.0230946882217,0.0,0.0,4.041570438799076,0.0,79.44572748267899,80.4849884526559
e5,calce,drop_I3,CS2_33,2024,4.01101500213652,4.735524071282102,0.9344677426235747,26.870471954345703,79.90762124711316,0.0,0.0,4.387990762124711,0.0,79.09930715935334,80.36951501154735
e5,calce,drop_I4,CS2_33,2024,5.887878980104715,7.327721889694222,0.8430877003016669,5.842930316925049,10.739030023094688,0.0,0.3464203233256351,11.662817551963048,0.0,10.392609699769054,22.401847575057737
e6,calce,calib_H0,CS2_33,2024,22.83329567648643,26.150526523153538,-0.9983884282825672,23.130165100097656,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_33,2024,4.164163278014937,4.884333591934721,0.9302844485515803,26.11995506286621,79.67667436489607,0.0,,,,,
e6,calce,calib_H2,CS2_33,2024,4.085683215968889,4.8055637799843955,0.9325149269277039,26.428356170654297,79.90762124711316,0.0,,,,,
e5,calce,drop_I1,CS2_34,2024,3.444508899268422,4.064296919858486,0.9167077176141144,29.625457763671875,93.41935483870968,0.0,0.0,3.483870967741935,0.0,93.03225806451613,93.54838709677419
e5,calce,drop_I2,CS2_34,2024,3.4237035565280025,4.039990941478464,0.9177009751586046,28.91872787475586,92.38709677419354,0.0,0.0,3.483870967741935,0.0,91.74193548387096,92.38709677419354
e5,calce,drop_I3,CS2_34,2024,3.4176174351369113,4.031946500958526,0.9180283969188556,29.133831024169922,93.16129032258064,0.0,0.0,2.967741935483871,0.7741935483870968,91.74193548387096,93.16129032258064
e5,calce,drop_I4,CS2_34,2024,3.757380144534652,4.860602588959275,0.8808719221593604,5.565098762512207,42.58064516129032,0.0,0.0,14.451612903225808,0.0,42.064516129032256,43.612903225806456
e6,calce,calib_H0,CS2_34,2024,24.841471462693356,27.27976773605514,-2.752452844435894,24.932218551635742,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_34,2024,3.4367343753308983,4.053993113995412,0.9171295074760641,30.00545883178711,93.29032258064515,0.0,,,,,
e6,calce,calib_H2,CS2_34,2024,3.439408954133902,4.05616523147684,0.9170406801577304,30.04936981201172,93.54838709677419,0.0,,,,,
e5,calce,drop_I1,CS2_35,2024,3.6516189784085737,4.237046808901972,0.9288636688072809,22.051485061645508,80.25751072961373,0.0,0.0,2.682403433476395,0.0,79.6137339055794,80.25751072961373
e5,calce,drop_I2,CS2_35,2024,3.622415989165954,4.191404932746138,0.930387989102349,21.52963638305664,80.47210300429185,0.0,0.0,2.682403433476395,0.0,79.82832618025752,80.47210300429185
e5,calce,drop_I3,CS2_35,2024,3.592934176231516,4.143846289290933,0.9319587608868495,22.447568893432617,80.15021459227468,0.0,0.0,3.648068669527897,0.0,79.50643776824035,80.15021459227468
e5,calce,drop_I4,CS2_35,2024,3.721518218049957,4.870979767392409,0.9059849047327763,4.022311210632324,14.05579399141631,0.0,0.3218884120171674,17.381974248927037,0.0,10.193133047210301,28.11158798283262
e6,calce,calib_H0,CS2_35,2024,20.69339125417991,23.350808459824353,-1.16057219176693,20.761577606201172,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_35,2024,3.5867076699587828,4.13584845455978,0.9322211535516834,21.98100471496582,80.04291845493562,0.0,,,,,
e6,calce,calib_H2,CS2_35,2024,3.322065258494806,3.735284127491266,0.9447143749613076,22.82369041442871,80.47210300429185,0.0,,,,,
e5,calce,drop_I1,CS2_36,2024,4.2425820431372445,4.891316709388609,0.9232492817097873,22.72598648071289,74.71736896197328,0.0,0.0,1.9527235354573484,0.0,74.71736896197328,75.0256937307297
e5,calce,drop_I2,CS2_36,2024,4.3015482411052135,4.96946251984089,0.9207772854129731,22.87015724182129,74.61459403905447,0.0,0.0,1.9527235354573484,0.0,74.51181911613565,74.82014388489209
e5,calce,drop_I3,CS2_36,2024,4.2209080625102855,4.866599202567233,0.92402301737241,22.887054443359375,74.61459403905447,0.0,0.0,1.644398766700925,0.0,74.61459403905447,75.0256937307297
e5,calce,drop_I4,CS2_36,2024,5.609087993162657,7.333141631073373,0.8274912904078106,6.189721584320068,35.45734840698869,0.0,0.0,9.660842754367934,0.0,35.14902363823227,46.45426515930113
e6,calce,calib_H0,CS2_36,2024,20.278980921212998,22.796708609870862,-0.6671519193315227,20.393281936645508,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_36,2024,4.186047481760511,4.8223927719175235,0.9253970432972116,22.79317283630371,74.61459403905447,0.0,,,,,
e6,calce,calib_H2,CS2_36,2024,4.306706903521034,4.976137183181867,0.9205643287554961,22.57124137878418,74.61459403905447,0.0,,,,,
e5,calce,drop_I1,CS2_37,2024,3.798499422773479,4.113382773496811,0.9322560073727053,21.746294021606445,78.20636451301833,0.0,0.0,1.9286403085824495,0.0,77.43490838958535,78.5920925747348
e5,calce,drop_I2,CS2_37,2024,3.6182970011672686,3.8616320472819847,0.9402945028181053,21.3034610748291,79.17068466730954,0.0,0.0,4.628736740597879,0.0,78.20636451301833,79.26711668273867
e5,calce,drop_I3,CS2_37,2024,3.790862457515232,4.101321701679717,0.9326526965819206,19.16170883178711,78.01350048216008,0.0,0.0,10.511089681774349,0.0,76.95274831243974,78.39922854387656
e5,calce,drop_I4,CS2_37,2024,4.581637079346058,6.086975184574667,0.8516540815926368,4.711361885070801,12.729026036644168,0.0,0.0,16.48987463837994,0.0,6.171648987463838,21.504339440694313
e6,calce,calib_H0,CS2_37,2024,20.641285754837373,23.25534724410574,-1.1653006016734309,20.689165115356445,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_37,2024,3.815394613312144,4.140838543711747,0.9313486418361938,21.458091735839844,78.1099324975892,0.0,,,,,
e6,calce,calib_H2,CS2_37,2024,3.820743198255161,4.147683790058963,0.9311214782410067,21.512636184692383,77.72420443587271,0.0,,,,,
e5,calce,drop_I1,CS2_38,2024,3.8570749323092306,4.1607491168412984,0.9311808666922543,22.268451690673828,80.48327137546468,0.0,0.0,2.6022304832713754,0.0,79.73977695167285,80.48327137546468
e5,calce,drop_I2,CS2_38,2024,3.737422633739963,4.000279233518708,0.9363868714773627,22.035724639892578,80.0185873605948,0.0,0.0,4.368029739776952,0.0,79.27509293680298,80.0185873605948
e5,calce,drop_I3,CS2_38,2024,3.89468277833886,4.215209864436896,0.9293675056545886,21.840028762817383,80.29739776951673,0.0,0.0,5.111524163568773,0.0,79.36802973977694,80.29739776951673
e5,calce,drop_I4,CS2_38,2024,4.849632863133501,6.270642767712406,0.843688741437376,5.492105960845947,35.31598513011153,0.0,0.0,13.847583643122677,0.0,34.75836431226766,39.498141263940525
e6,calce,calib_H0,CS2_38,2024,20.080069337338013,22.299971898082788,-0.9768547979210027,20.148143768310547,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_38,2024,4.009510387673784,4.38587750879541,0.9235321048198409,22.489639282226562,80.11152416356877,0.0,,,,,
e6,calce,calib_H2,CS2_38,2024,4.01546458431067,4.39566096984206,0.9231905744971995,22.66499900817871,80.0185873605948,0.0,,,,,
e5,calce,drop_I1,CS2_33,7,4.008226218834097,4.731486515608294,0.9345794419149284,25.638105392456055,78.40646651270208,0.0,0.0,1.5011547344110854,0.0,77.94457274826789,78.63741339491916
e5,calce,drop_I2,CS2_33,7,4.005748815149738,4.730897199446201,0.9345957374242294,26.103090286254883,79.44572748267899,0.0,0.0,1.8475750577367205,1.3856812933025404,77.13625866050808,79.56120092378754
e5,calce,drop_I3,CS2_33,7,4.003795378265723,4.728129356624329,0.9346722454331899,25.176734924316406,79.67667436489607,0.0,0.0,1.3856812933025404,0.0,78.9838337182448,79.90762124711316
e5,calce,drop_I4,CS2_33,7,6.370590646926334,8.335836920162594,0.7969432408288982,6.517497539520264,14.780600461893764,0.0,0.3464203233256351,12.35565819861432,0.0,14.434180138568129,27.136258660508084
e6,calce,calib_H0,CS2_33,7,22.670022100318135,25.90762381643346,-0.9614362436878372,22.906469345092773,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_33,7,4.105761844786254,4.824763442263074,0.9319746036662808,25.786346435546875,78.86836027713626,0.0,,,,,
e6,calce,calib_H2,CS2_33,7,4.2237321570276505,4.952354433116924,0.9283291641875888,25.621402740478516,78.75288683602771,0.0,,,,,
e5,calce,drop_I1,CS2_34,7,3.4519862171826725,4.074518201540075,0.9162882480576517,28.123594284057617,93.29032258064515,0.0,0.0,1.1612903225806452,0.0,93.16129032258064,93.54838709677419
e5,calce,drop_I2,CS2_34,7,3.4246246103804268,4.037054996067291,0.9178205485193912,28.43618392944336,93.93548387096774,0.0,0.0,8.129032258064516,0.0,93.29032258064515,94.19354838709677
e5,calce,drop_I3,CS2_34,7,3.4134228564805915,4.033583713347799,0.9179618126168416,28.39156723022461,90.83870967741936,0.0,0.0,1.1612903225806452,0.0,90.70967741935483,90.96774193548387
e5,calce,drop_I4,CS2_34,7,3.85772208118646,4.736454981337972,0.8868796515405999,6.421595096588135,72.25806451612902,0.0,0.0,17.806451612903228,0.0,72.12903225806451,73.16129032258064
e6,calce,calib_H0,CS2_34,7,24.129605304062405,26.604595468797953,-2.5690055728952728,24.312902450561523,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_34,7,3.4667252710672107,4.087980080145317,0.915734180553868,27.613784790039062,93.54838709677419,0.0,,,,,
e6,calce,calib_H2,CS2_34,7,3.4604964846699473,4.0827837186796865,0.9159482703241825,27.3913516998291,93.54838709677419,0.0,,,,,
e5,calce,drop_I1,CS2_35,7,3.5434142923632157,4.065616332378371,0.9345035556363026,20.550369262695312,79.29184549356223,0.0,0.0,1.502145922746781,0.0,78.64806866952789,79.29184549356223
e5,calce,drop_I2,CS2_35,7,3.5287113607886593,4.052065814581227,0.9349394215152875,17.764204025268555,79.07725321888412,0.0,0.0,10.300429184549357,0.0,78.11158798283262,79.18454935622317
e5,calce,drop_I3,CS2_35,7,3.494474972937611,3.984620620729616,0.9370872172242182,20.3679256439209,80.68669527896995,0.0,0.0,1.0729613733905579,0.0,80.04291845493562,80.68669527896995
e5,calce,drop_I4,CS2_35,7,4.9954576116321165,7.160911647011772,0.7968103558034155,5.292960166931152,10.836909871244634,0.0,0.3218884120171674,14.27038626609442,0.0,8.798283261802576,22.746781115879827
e6,calce,calib_H0,CS2_35,7,19.37840831145811,21.720665857765887,-0.8694386116986126,19.6810245513916,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_35,7,3.576880873464135,4.117426739225914,0.9328236040007423,20.63784408569336,79.07725321888412,0.0,,,,,
e6,calce,calib_H2,CS2_35,7,3.553843074436446,4.078966013858087,0.9340727269016001,20.632644653320312,80.68669527896995,0.0,,,,,
e5,calce,drop_I1,CS2_36,7,4.1502448872838205,4.774428708646898,0.9268736820573147,22.57430076599121,75.0256937307297,0.0,0.0,1.3360739979445015,0.0,75.0256937307297,75.33401849948612
e5,calce,drop_I2,CS2_36,7,4.69565267546452,5.506241729530792,0.902738396001994,19.631174087524414,74.61459403905447,0.0,0.0,1.5416238437821173,0.0,74.10071942446042,74.82014388489209
e5,calce,drop_I3,CS2_36,7,4.200074707202977,4.8385846806081,0.9248952209525744,22.473438262939453,75.0256937307297,0.0,0.0,1.4388489208633095,0.0,75.0256937307297,75.33401849948612
e5,calce,drop_I4,CS2_36,7,5.9127773535056685,7.816022162234686,0.8040242004765292,6.600808620452881,37.30729701952723,0.0,0.0,8.633093525179856,0.0,36.99897225077081,46.659815005138746
e6,calce,calib_H0,CS2_36,7,19.529172291933953,22.184382551511554,-0.5787943807793923,19.92420768737793,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_36,7,4.23421933106232,4.880658555045907,0.9235833961489818,22.362401962280273,74.61459403905447,0.0,,,,,
e6,calce,calib_H2,CS2_36,7,4.168871762858608,4.795835730958463,0.926216461589168,22.25285530090332,75.12846865364851,0.0,,,,,
e5,calce,drop_I1,CS2_37,7,3.954293820868286,4.351953731823879,0.9241699961325001,20.484661102294922,78.30279652844744,0.0,0.0,1.1571841851494697,0.0,77.53134040501446,78.5920925747348
e5,calce,drop_I2,CS2_37,7,3.660652023310113,3.9364881878054883,0.9379573349979449,16.093013763427734,77.33847637415622,0.0,0.0,11.475409836065573,0.0,76.08486017357762,77.72420443587271
e5,calce,drop_I3,CS2_37,7,3.889559583234095,4.2505061725823445,0.9276641079492074,20.27299690246582,78.1099324975892,0.0,0.0,0.9643201542912248,0.0,77.62777242044359,78.49566055930569
e5,calce,drop_I4,CS2_37,7,4.967768718881818,6.479229666793377,0.8319187426618881,5.1402764320373535,15.139826422372227,0.0,0.0,16.972034715525556,0.0,8.19672131147541,24.59016393442623
e6,calce,calib_H0,CS2_37,7,19.863131003153534,22.408085644557417,-1.0103980327169757,19.952587127685547,0.0,0.0,,,,,
e6,calce,calib_H1,CS2_37,7,3.918263783202566,4.293885488849419,0.9261800994467104,19.96022605895996,78.39922854387656,0.0,,,,,
e6,calce,calib_H2,CS2_37,7,4.004737413619547,4.424535272222534,0.921619530162695,19.596357345581055,78.30279652844744,0.0,,,,,
e5,calce,drop_I1,CS2_38,7,4.012879178398836,4.390431661112264,0.9233732188294407,20.121334075927734,79.92565055762083,0.0,0.0,2.509293680297398,0.0,79.182156133829,79.92565055762083
